audit_id,question_id,task_id,arm,sample_role,original_abd_label,correction_label,sol_label,final_label,selected_review_version,source_record_id,source_file,source_sha256
E0077,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_12,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_12,B,control,partially_supported,unsupported,unsupported,unsupported,sol_independent_review,SFF39D54377D0,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0078,7e512589-aa97-41e8-83d3-af2e83e4fd06_6_7,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_7,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0078,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0079,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_2,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_2,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0079,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0080,41a86310-2cc1-48f9-b5b5-6b495a95fbac_23_8,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_23_8,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0080,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0081,db3f7933-dfa0-4678-9d4f-393b628ded45_7_6,D:db3f7933-dfa0-4678-9d4f-393b628ded45_7_6,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0081,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0082,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_15,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_15,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0082,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0083,4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,A:4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0083,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0084,115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0084,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0085,a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_1,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_1,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0085,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0086,7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0086,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0087,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_26,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_26,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0087,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0088,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_2,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_2,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0088,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0089,a6d45e95-8dc0-4932-83bf-ec53e265a16a_4_9,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_4_9,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0089,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0090,6fd90f8d-7a4d-425d-a812-3268db0b0342_14_3,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_14_3,A,not_in_correction,unsupported,,,unsupported,original_abd,E0090,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0091,70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_5,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_5,D,not_in_correction,supported,,,supported,original_abd,E0091,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0092,71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,A,target,unreviewable,unsupported,,unsupported,correction,E0092,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0093,db3f7933-dfa0-4678-9d4f-393b628ded45_8_4,A:db3f7933-dfa0-4678-9d4f-393b628ded45_8_4,A,target,unreviewable,partially_supported,,partially_supported,correction,E0093,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0094,d3a0899e-2093-454c-9f65-30087883193a_7_9,D:d3a0899e-2093-454c-9f65-30087883193a_7_9,D,not_in_correction,supported,,,supported,original_abd,E0094,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0095,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_24,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_24,A,not_in_correction,unsupported,,,unsupported,original_abd,E0095,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0096,70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_28,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_28,D,not_in_correction,supported,,,supported,original_abd,E0096,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0097,819c8af7-851f-434f-ab32-318285bc54b1_17_29,A:819c8af7-851f-434f-ab32-318285bc54b1_17_29,A,target,unreviewable,partially_supported,,partially_supported,correction,E0097,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0098,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_22,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_22,A,target,unreviewable,unsupported,,unsupported,correction,E0098,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0099,a6d45e95-8dc0-4932-83bf-ec53e265a16a_12_4,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_12_4,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0099,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0100,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_17_6,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_17_6,B,not_in_correction,supported,,,supported,original_abd,E0100,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0101,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_1,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_1,B,target,unreviewable,partially_supported,,partially_supported,correction,E0101,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0102,4572b198-2c1c-4920-bcf0-95fcebe12261_7_5,B:4572b198-2c1c-4920-bcf0-95fcebe12261_7_5,B,target,unreviewable,unsupported,,unsupported,correction,E0102,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0103,d3a0899e-2093-454c-9f65-30087883193a_17_19,A:d3a0899e-2093-454c-9f65-30087883193a_17_19,A,target,unreviewable,partially_supported,,partially_supported,correction,E0103,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0104,7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0104,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0105,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_25,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_25,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0105,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0106,70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23,A,target,unreviewable,contradicted,,contradicted,correction,E0106,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0107,819c8af7-851f-434f-ab32-318285bc54b1_5_28,B:819c8af7-851f-434f-ab32-318285bc54b1_5_28,B,target,unreviewable,supported,,supported,correction,E0107,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0108,6fd90f8d-7a4d-425d-a812-3268db0b0342_16_3,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_16_3,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0108,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0109,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_19,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_19,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0109,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0110,db3f7933-dfa0-4678-9d4f-393b628ded45_17_13,D:db3f7933-dfa0-4678-9d4f-393b628ded45_17_13,D,not_in_correction,supported,,,supported,original_abd,E0110,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0111,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_11,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_11,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0111,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0112,a6d45e95-8dc0-4932-83bf-ec53e265a16a_5_26,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_5_26,D,control,supported,contradicted,partially_supported,partially_supported,sol_independent_review,S6850B02920E0,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0113,6fd90f8d-7a4d-425d-a812-3268db0b0342_15_2,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_15_2,D,control,supported,unsupported,unsupported,unsupported,sol_independent_review,S6F15F6A54C43,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0114,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_13,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_8_13,B,control,partially_supported,unsupported,unsupported,unsupported,sol_independent_review,SD71024338BBB,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0115,41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_14,B,target,unreviewable,partially_supported,,partially_supported,correction,E0115,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0116,4572b198-2c1c-4920-bcf0-95fcebe12261_17_26,B:4572b198-2c1c-4920-bcf0-95fcebe12261_17_26,B,target,unreviewable,unsupported,,unsupported,correction,E0116,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0117,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_17,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_17,A,target,unreviewable,unsupported,,unsupported,correction,E0117,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0118,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_11,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_11,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0118,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0119,7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0119,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0120,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0120,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0121,4572b198-2c1c-4920-bcf0-95fcebe12261_4_3,B:4572b198-2c1c-4920-bcf0-95fcebe12261_4_3,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0121,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0122,70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_8,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_8,B,control,supported,unsupported,partially_supported,partially_supported,sol_independent_review,S8427C422C116,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0123,db3f7933-dfa0-4678-9d4f-393b628ded45_7_10,D:db3f7933-dfa0-4678-9d4f-393b628ded45_7_10,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0123,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0124,7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0124,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0125,115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0125,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0126,41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_6_24,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0126,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0127,41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_17,D:41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_17,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0127,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0128,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_1,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_1,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0128,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0129,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_9,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_9,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0129,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0130,d3a0899e-2093-454c-9f65-30087883193a_4_7,B:d3a0899e-2093-454c-9f65-30087883193a_4_7,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0130,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0131,819c8af7-851f-434f-ab32-318285bc54b1_17_26,A:819c8af7-851f-434f-ab32-318285bc54b1_17_26,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0131,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0132,db3f7933-dfa0-4678-9d4f-393b628ded45_2_1,D:db3f7933-dfa0-4678-9d4f-393b628ded45_2_1,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0132,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0133,4572b198-2c1c-4920-bcf0-95fcebe12261_4_40,A:4572b198-2c1c-4920-bcf0-95fcebe12261_4_40,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0133,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0134,819c8af7-851f-434f-ab32-318285bc54b1_8_27,B:819c8af7-851f-434f-ab32-318285bc54b1_8_27,B,target,unreviewable,partially_supported,,partially_supported,correction,E0134,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0135,41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_31,A:41a86310-2cc1-48f9-b5b5-6b495a95fbac_11_31,A,target,unreviewable,contradicted,,contradicted,correction,E0135,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0136,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_33,B,not_in_correction,supported,,,supported,original_abd,E0136,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0137,d3a0899e-2093-454c-9f65-30087883193a_7_29,A:d3a0899e-2093-454c-9f65-30087883193a_7_29,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0137,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0138,db3f7933-dfa0-4678-9d4f-393b628ded45_2_1,B:db3f7933-dfa0-4678-9d4f-393b628ded45_2_1,B,not_in_correction,partially_supported,,,partially_supported,original_abd,E0138,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0139,7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0139,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0140,a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_22,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_22,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0140,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0141,6fd90f8d-7a4d-425d-a812-3268db0b0342_18_17,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_18_17,A,not_in_correction,partially_supported,,,partially_supported,original_abd,E0141,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0142,71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,B,not_in_correction,supported,,,supported,original_abd,E0142,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0143,db3f7933-dfa0-4678-9d4f-393b628ded45_22_12,B:db3f7933-dfa0-4678-9d4f-393b628ded45_22_12,B,not_in_correction,supported,,,supported,original_abd,E0143,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0144,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,A,target,unreviewable,unsupported,,unsupported,correction,E0144,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
